F,H,X_1,X_2,X_3
10FEB2015:00:00:00,12,s/d,26,37
24FEB2015:00:00:00,17,0.46,12,22
24FEB2015:00:00:00,18,0.45,16,21
24FEB2015:00:00:00,21,0.45,15,20
12JAN2015:00:00:00,14,0.95,22,54
13JAN2015:00:00:00,8,0.71,13,41
28JAN2015:00:00:00,11,s/d,15,31
28JAN2015:00:00:00,12,s/d,16,30
10FEB2015:00:00:00,18,0.7,22,40
11FEB2015:00:00:00,2,0.53,21,43
25FEB2015:00:00:00,14,0.37,s/d,24
25FEB2015:00:00:00,15,0.37,17,25
05JAN2017:00:00:00,17,0.72,s/d,s/d
06JAN2017:00:00:00,5,0.5,s/d,s/d
06JAN2017:00:00:00,7,0.47,s/d,s/d
20JAN2017:00:00:00,10,s/d,s/d,21
20JAN2017:00:00:00,12,s/d,s/d,18
03FEB2017:00:00:00,23,0.6,16,24
22DEC2016:00:00:00,14,0.86,8,30
22DEC2016:00:00:00,22,1.11,5,35
06JAN2017:00:00:00,14,0.51,s/d,s/d
06JAN2017:00:00:00,23,0.75,s/d,s/d
07JAN2017:00:00:00,3,0.78,s/d,s/d
07JAN2017:00:00:00,6,0.68,s/d,s/d
07JAN2017:00:00:00,12,0.58,s/d,s/d
20JAN2017:00:00:00,14,s/d,s/d,18
04FEB2017:00:00:00,17,0.55,14,16
04FEB2017:00:00:00,20,0.58,14,16
05FEB2017:00:00:00,3,0.71,9,14
05FEB2017:00:00:00,6,0.59,5,14
04JAN2017:00:00:00,11,s/d,s/d,s/d
07JAN2017:00:00:00,21,0.67,s/d,s/d
07JAN2017:00:00:00,24,0.77,s/d,s/d
22JAN2017:00:00:00,19,0.49,21,20
22JAN2017:00:00:00,23,0.5,10,20
23JAN2017:00:00:00,2,0.5,s/d,20
23JAN2017:00:00:00,7,0.44,19,20
23JAN2017:00:00:00,10,0.49,14,21
08FEB2017:00:00:00,11,0.19,10,21
07FEB2017:00:00:00,15,s/d,27,s/d
08FEB2017:00:00:00,4,0.18,12,30
08FEB2017:00:00:00,13,0.23,12,19
08FEB2017:00:00:00,14,0.24,10,18
08FEB2017:00:00:00,16,0.24,14,17
08FEB2017:00:00:00,17,0.23,14,17
08FEB2017:00:00:00,22,0.23,21,17
08FEB2017:00:00:00,24,0.24,20,18
09FEB2017:00:00:00,3,0.21,8,18
09FEB2017:00:00:00,4,0.19,5,18
09FEB2017:00:00:00,11,0.18,12,18
23DEC2016:00:00:00,22,0.98,13,26
23DEC2016:00:00:00,23,1.1,11,28
24DEC2016:00:00:00,12,0.88,s/d,35
09JAN2017:00:00:00,2,0.71,s/d,s/d
23JAN2017:00:00:00,19,0.57,18,23
24JAN2017:00:00:00,5,0.52,8,24
05FEB2017:00:00:00,19,0.48,9,11
06FEB2017:00:00:00,6,0.39,7,16
06FEB2017:00:00:00,8,0.4,12,s/d
24DEC2016:00:00:00,21,0.76,s/d,34
25DEC2016:00:00:00,3,0.81,s/d,31
25DEC2016:00:00:00,7,0.65,s/d,30
09JAN2017:00:00:00,8,0.71,s/d,s/d
24JAN2017:00:00:00,16,0.74,22,32
25JAN2017:00:00:00,8,0.43,14,38
25JAN2017:00:00:00,9,0.43,16,39
07FEB2017:00:00:00,8,0.87,29,s/d
07FEB2017:00:00:00,11,0.94,22,s/d
07FEB2017:00:00:00,3,0.71,20,s/d
25DEC2016:00:00:00,16,0.68,s/d,28
26DEC2016:00:00:00,5,1.1,s/d,s/d
26DEC2016:00:00:00,8,0.98,s/d,s/d
09JAN2017:00:00:00,13,0.87,s/d,s/d
10JAN2017:00:00:00,2,0.76,s/d,s/d
10JAN2017:00:00:00,10,0.62,s/d,23
25JAN2017:00:00:00,15,0.5,12,s/d
25JAN2017:00:00:00,19,0.49,15,s/d
26JAN2017:00:00:00,4,0.4,s/d,s/d
26JAN2017:00:00:00,6,s/d,s/d,s/d
26JAN2017:00:00:00,7,s/d,s/d,s/d
26JAN2017:00:00:00,8,s/d,s/d,s/d
09FEB2017:00:00:00,17,0.29,16,20
09FEB2017:00:00:00,23,0.33,21,27
09FEB2017:00:00:00,24,0.34,19,30
10FEB2017:00:00:00,1,0.38,20,33
26DEC2016:00:00:00,20,0.8,s/d,s/d
26DEC2016:00:00:00,23,0.79,s/d,s/d
10JAN2017:00:00:00,14,0.75,s/d,25
11JAN2017:00:00:00,1,0.68,s/d,23
11JAN2017:00:00:00,4,0.66,s/d,23
11JAN2017:00:00:00,9,0.6,s/d,23
26JAN2017:00:00:00,16,s/d,s/d,s/d
26JAN2017:00:00:00,21,0.47,13,s/d
27DEC2016:00:00:00,18,0.78,s/d,s/d
27DEC2016:00:00:00,20,0.8,s/d,s/d
27DEC2016:00:00:00,22,0.8,s/d,s/d
28DEC2016:00:00:00,6,0.65,s/d,s/d
28DEC2016:00:00:00,9,0.66,s/d,s/d
28DEC2016:00:00:00,12,0.73,s/d,s/d
11JAN2017:00:00:00,17,s/d,s/d,23
11JAN2017:00:00:00,19,s/d,s/d,23
11JAN2017:00:00:00,24,0.67,s/d,23
12JAN2017:00:00:00,6,0.61,s/d,26
27JAN2017:00:00:00,13,0.63,14,s/d
27JAN2017:00:00:00,15,0.65,22,s/d
27JAN2017:00:00:00,19,0.6,21,s/d
27JAN2017:00:00:00,23,0.66,28,s/d
28JAN2017:00:00:00,1,0.69,19,s/d
28JAN2017:00:00:00,3,0.72,17,s/d
28JAN2017:00:00:00,8,0.59,10,s/d
28JAN2017:00:00:00,9,0.56,10,s/d
14DEC2016:00:00:00,10,s/d,s/d,s/d
14DEC2016:00:00:00,11,s/d,s/d,s/d
13DEC2016:00:00:00,17,s/d,s/d,s/d
13DEC2016:00:00:00,23,s/d,s/d,s/d
14DEC2016:00:00:00,8,s/d,s/d,s/d
14DEC2016:00:00:00,14,s/d,s/d,s/d
14DEC2016:00:00:00,22,s/d,s/d,s/d
15DEC2016:00:00:00,8,s/d,s/d,s/d
15DEC2016:00:00:00,9,s/d,s/d,s/d
15DEC2016:00:00:00,12,s/d,s/d,s/d
28DEC2016:00:00:00,15,0.79,s/d,s/d
28DEC2016:00:00:00,17,0.8,s/d,s/d
12JAN2017:00:00:00,13,0.46,s/d,24
12JAN2017:00:00:00,22,0.53,s/d,24
13JAN2017:00:00:00,2,0.55,s/d,24
13JAN2017:00:00:00,7,0.41,s/d,24
28JAN2017:00:00:00,16,0.52,7,s/d
29JAN2017:00:00:00,4,0.74,8,21
29JAN2017:00:00:00,5,0.72,6,21
15DEC2016:00:00:00,16,s/d,s/d,s/d
15DEC2016:00:00:00,23,s/d,s/d,s/d
16DEC2016:00:00:00,1,s/d,4,s/d
29DEC2016:00:00:00,7,0.75,s/d,s/d
13JAN2017:00:00:00,16,0.66,s/d,27
13JAN2017:00:00:00,18,0.62,s/d,29
14AUG2011:00:00:00,11,0.65,15,59
27AUG2011:00:00:00,24,s/d,s/d,s/d
28AUG2011:00:00:00,11,s/d,s/d,s/d
03SEP2011:00:00:00,17,s/d,s/d,23
04SEP2011:00:00:00,19,s/d,s/d,39
05SEP2011:00:00:00,2,s/d,s/d,37
05SEP2011:00:00:00,9,s/d,s/d,42
29JUL2011:00:00:00,16,0.58,22,123
29JUL2011:00:00:00,23,0.66,12,117
30JUL2011:00:00:00,5,0.44,14,101
15AUG2011:00:00:00,10,s/d,22,30
15AUG2011:00:00:00,12,s/d,s/d,30
28AUG2011:00:00:00,17,s/d,s/d,s/d
28AUG2011:00:00:00,18,s/d,s/d,s/d
28AUG2011:00:00:00,24,s/d,s/d,s/d
29AUG2011:00:00:00,9,s/d,s/d,s/d
29AUG2011:00:00:00,12,s/d,17,s/d
15SEP2011:00:00:00,6,0.46,6,28
15SEP2011:00:00:00,12,0.63,21,27
14SEP2011:00:00:00,14,0.57,17,27
15SEP2011:00:00:00,19,0.76,32,33
15SEP2011:00:00:00,24,1.03,24,38
16SEP2011:00:00:00,7,0.56,19,39
30JUL2011:00:00:00,16,0.73,13,22
31JUL2011:00:00:00,4,0.73,23,25
15AUG2011:00:00:00,15,0.67,24,28
15AUG2011:00:00:00,19,0.84,28,25
15AUG2011:00:00:00,22,0.91,24,26
29AUG2011:00:00:00,21,0.86,43,s/d
30AUG2011:00:00:00,11,0.94,26,38
06SEP2011:00:00:00,13,s/d,s/d,53
06SEP2011:00:00:00,18,s/d,s/d,54
06SEP2011:00:00:00,19,s/d,s/d,55
06SEP2011:00:00:00,21,s/d,s/d,56
06SEP2011:00:00:00,24,s/d,s/d,53
07SEP2011:00:00:00,1,s/d,s/d,51
08SEP2011:00:00:00,16,s/d,s/d,38
08SEP2011:00:00:00,20,s/d,s/d,41
09SEP2011:00:00:00,3,s/d,s/d,52
09SEP2011:00:00:00,10,s/d,s/d,53
09SEP2011:00:00:00,11,s/d,s/d,53
09SEP2011:00:00:00,14,s/d,32,50
09SEP2011:00:00:00,19,0.94,49,50
09SEP2011:00:00:00,23,1.19,39,46
10SEP2011:00:00:00,5,0.85,12,41
10SEP2011:00:00:00,10,0.75,38,42
02AUG2011:00:00:00,2,0.8,21,41
02AUG2011:00:00:00,6,0.57,20,38
02AUG2011:00:00:00,7,0.6,29,38
16AUG2011:00:00:00,11,0.83,27,33
30AUG2011:00:00:00,15,0.81,20,44
30AUG2011:00:00:00,20,0.46,29,54
30AUG2011:00:00:00,22,0.49,25,59
31AUG2011:00:00:00,2,0.51,19,69
31AUG2011:00:00:00,10,s/d,s/d,s/d
14SEP2011:00:00:00,1,0.55,13,48
13SEP2011:00:00:00,14,0.73,20,71
03AUG2011:00:00:00,6,0.56,13,55
16AUG2011:00:00:00,13,0.96,s/d,33
16AUG2011:00:00:00,15,1.13,31,33
16AUG2011:00:00:00,16,1.1,24,34
17AUG2011:00:00:00,1,0.73,14,24
31AUG2011:00:00:00,16,s/d,s/d,s/d
01SEP2011:00:00:00,1,s/d,s/d,s/d
01SEP2011:00:00:00,4,s/d,s/d,149
01SEP2011:00:00:00,7,s/d,s/d,145
02SEP2011:00:00:00,14,s/d,s/d,24
02SEP2011:00:00:00,16,s/d,s/d,24
02SEP2011:00:00:00,23,s/d,s/d,24
03SEP2011:00:00:00,2,s/d,s/d,23
03SEP2011:00:00:00,10,s/d,s/d,23
03AUG2011:00:00:00,17,0.74,23,51
03AUG2011:00:00:00,22,0.74,22,38
04AUG2011:00:00:00,4,0.66,11,31
04AUG2011:00:00:00,11,1.13,35,24
17AUG2011:00:00:00,16,0.89,23,20
17AUG2011:00:00:00,18,0.85,25,22
17AUG2011:00:00:00,22,0.89,29,24
18AUG2011:00:00:00,10,0.45,24,24
01SEP2011:00:00:00,16,s/d,s/d,s/d
01SEP2011:00:00:00,22,s/d,s/d,27
02SEP2011:00:00:00,3,s/d,s/d,25
02SEP2011:00:00:00,8,s/d,s/d,24
08SEP2011:00:00:00,2,s/d,s/d,37
18AUG2011:00:00:00,16,s/d,27,18
18AUG2011:00:00:00,17,0.73,28,18
18AUG2011:00:00:00,23,0.85,13,21
19AUG2011:00:00:00,2,0.65,7,20
19AUG2011:00:00:00,10,0.45,24,21
20JUL2011:00:00:00,6,0.41,15,13
20JUL2011:00:00:00,9,0.43,28,13
20JUL2011:00:00:00,11,0.52,s/d,15
20JUL2011:00:00:00,15,0.75,31,17
20JUL2011:00:00:00,20,0.89,38,20
19AUG2011:00:00:00,17,0.66,22,23
19AUG2011:00:00:00,22,0.75,26,20
21JUL2011:00:00:00,24,1.3,37,30
22JUL2011:00:00:00,7,0.63,29,30
22JUL2011:00:00:00,11,0.89,42,33
22JUL2011:00:00:00,12,0.98,39,33
05AUG2011:00:00:00,22,1.25,47,42
05AUG2011:00:00:00,23,1.4,47,44
20AUG2011:00:00:00,16,0.63,19,17
20AUG2011:00:00:00,20,0.64,33,18
22JUL2011:00:00:00,14,1.15,36,35
22JUL2011:00:00:00,15,1.16,27,36
22JUL2011:00:00:00,22,0.95,37,33
06AUG2011:00:00:00,18,0.94,36,59
06AUG2011:00:00:00,24,0.75,27,53
07AUG2011:00:00:00,8,0.55,22,45
07AUG2011:00:00:00,10,0.54,18,39
21AUG2011:00:00:00,15,0.58,12,25
22AUG2011:00:00:00,1,s/d,s/d,s/d
22AUG2011:00:00:00,5,s/d,s/d,s/d
22AUG2011:00:00:00,6,s/d,s/d,s/d
23JUL2011:00:00:00,13,0.69,19,26
23JUL2011:00:00:00,15,0.71,22,23
23JUL2011:00:00:00,23,1.23,36,22
23JUL2011:00:00:00,24,1.28,34,23
08AUG2011:00:00:00,6,0.35,26,33
23AUG2011:00:00:00,4,s/d,s/d,s/d
23AUG2011:00:00:00,5,s/d,s/d,s/d
23AUG2011:00:00:00,6,s/d,s/d,s/d
24JUL2011:00:00:00,22,0.88,28,21
21DEC2012:00:00:00,18,0.5,21,28
22DEC2012:00:00:00,11,0.48,9,27
22DEC2012:00:00:00,12,0.46,8,26
04JAN2013:00:00:00,19,0.51,19,24
05JAN2013:00:00:00,4,0.56,5,35
05JAN2013:00:00:00,7,0.48,7,32
05JAN2013:00:00:00,8,0.45,8,32
19JAN2013:00:00:00,23,s/d,s/d,s/d
19JAN2013:00:00:00,24,s/d,s/d,s/d
20JAN2013:00:00:00,6,s/d,s/d,s/d
20JAN2013:00:00:00,8,s/d,s/d,s/d
03FEB2013:00:00:00,15,s/d,s/d,s/d
03FEB2013:00:00:00,18,s/d,s/d,s/d
22DEC2012:00:00:00,20,0.36,12,22
23DEC2012:00:00:00,3,0.41,7,16
23DEC2012:00:00:00,7,0.34,6,17
05JAN2013:00:00:00,13,0.51,13,30
05JAN2013:00:00:00,15,0.56,13,30
06JAN2013:00:00:00,7,0.58,12,26
18JAN2013:00:00:00,19,s/d,s/d,s/d
05FEB2013:00:00:00,4,s/d,s/d,s/d
05FEB2013:00:00:00,6,s/d,s/d,s/d
05FEB2013:00:00:00,8,s/d,s/d,s/d
23DEC2012:00:00:00,18,0.4,16,16
24DEC2012:00:00:00,5,0.68,14,32
06JAN2013:00:00:00,15,0.49,10,28
07JAN2013:00:00:00,1,0.65,15,33
07JAN2013:00:00:00,6,0.53,8,33
07JAN2013:00:00:00,9,0.5,20,32
07JAN2013:00:00:00,12,0.63,18,34
21JAN2013:00:00:00,13,s/d,s/d,s/d
22JAN2013:00:00:00,8,s/d,s/d,s/d
22JAN2013:00:00:00,9,s/d,s/d,s/d
22JAN2013:00:00:00,10,s/d,s/d,s/d
05FEB2013:00:00:00,18,s/d,s/d,s/d
05FEB2013:00:00:00,21,s/d,s/d,s/d
06FEB2013:00:00:00,11,s/d,s/d,s/d
06FEB2013:00:00:00,12,s/d,s/d,s/d
24DEC2012:00:00:00,9,0.55,7,34
24DEC2012:00:00:00,10,0.54,8,34
24DEC2012:00:00:00,11,0.53,7,34
07JAN2013:00:00:00,13,0.65,14,34
22JAN2013:00:00:00,17,s/d,s/d,s/d
22JAN2013:00:00:00,18,s/d,s/d,s/d
22JAN2013:00:00:00,24,s/d,s/d,s/d
23JAN2013:00:00:00,2,s/d,s/d,s/d
23JAN2013:00:00:00,5,s/d,s/d,s/d
06FEB2013:00:00:00,21,s/d,s/d,s/d
07FEB2013:00:00:00,10,s/d,s/d,s/d
24DEC2012:00:00:00,13,0.55,8,33
25DEC2012:00:00:00,10,0.51,10,39
25DEC2012:00:00:00,11,0.49,5,39
08JAN2013:00:00:00,20,0.83,35,45
09JAN2013:00:00:00,4,1.09,27,58
09JAN2013:00:00:00,5,1.04,15,63
09JAN2013:00:00:00,11,0.58,9,62
23JAN2013:00:00:00,16,s/d,s/d,s/d
23JAN2013:00:00:00,20,s/d,s/d,s/d
07FEB2013:00:00:00,20,s/d,s/d,s/d
08FEB2013:00:00:00,3,s/d,s/d,s/d
08FEB2013:00:00:00,10,s/d,s/d,s/d
25DEC2012:00:00:00,17,0.31,4,38
25DEC2012:00:00:00,18,0.29,5,38
26DEC2012:00:00:00,3,0.34,4,41
26DEC2012:00:00:00,7,0.25,9,39
09JAN2013:00:00:00,15,0.5,11,59
10JAN2013:00:00:00,2,0.46,9,37
10JAN2013:00:00:00,7,0.35,9,24
23JAN2013:00:00:00,24,s/d,s/d,s/d
24JAN2013:00:00:00,5,s/d,s/d,s/d
24JAN2013:00:00:00,12,s/d,s/d,s/d
09FEB2013:00:00:00,1,s/d,s/d,s/d
09FEB2013:00:00:00,11,s/d,s/d,s/d
26DEC2012:00:00:00,13,0.38,11,40
26DEC2012:00:00:00,19,0.39,14,41
10JAN2013:00:00:00,18,0.45,15,28
10JAN2013:00:00:00,23,0.51,14,30
11JAN2013:00:00:00,2,0.53,17,32
17JUN2013:00:00:00,24,0.78,25,29
18JUN2013:00:00:00,1,0.76,15,30
18JUN2013:00:00:00,12,0.98,31,25
01JUL2013:00:00:00,15,0.85,22,30
01JUL2013:00:00:00,19,0.64,33,26
02JUL2013:00:00:00,4,0.76,14,24
02JUL2013:00:00:00,14,0.78,21,23
02JUL2013:00:00:00,21,0.69,23,24
16JUL2013:00:00:00,24,1.38,28,45
17JUL2013:00:00:00,3,1.11,19,47
17JUL2013:00:00:00,8,0.56,20,48
17JUL2013:00:00:00,11,0.76,31,50
17JUL2013:00:00:00,13,0.94,33,50
17JUL2013:00:00:00,14,1.01,34,50
17JUL2013:00:00:00,24,1.38,29,50
18JUL2013:00:00:00,2,1.21,12,49
18JUL2013:00:00:00,12,0.34,s/d,38
29JUL2013:00:00:00,17,1.33,s/d,46
29JUL2013:00:00:00,24,0.96,s/d,47
30JUL2013:00:00:00,23,0.79,s/d,39
31JUL2013:00:00:00,8,0.44,s/d,32
18JUN2013:00:00:00,14,1.13,27,25
19JUN2013:00:00:00,5,0.21,6,28
19JUN2013:00:00:00,7,0.14,19,29
19JUN2013:00:00:00,11,0.45,s/d,30
03JUL2013:00:00:00,15,0.63,17,20
03JUL2013:00:00:00,18,0.7,27,20
18JUL2013:00:00:00,14,0.5,18,35
19JUL2013:00:00:00,2,s/d,s/d,s/d
20JUN2013:00:00:00,7,1.48,30,44
20JUN2013:00:00:00,8,1.55,29,47
20JUN2013:00:00:00,10,1.61,30,50
04JUL2013:00:00:00,20,1.16,20,26
05JUL2013:00:00:00,10,0.66,19,40
05JUL2013:00:00:00,11,0.68,21,41
19JUL2013:00:00:00,13,s/d,23,s/d
01AUG2013:00:00:00,21,0.63,s/d,23
02AUG2013:00:00:00,1,0.54,s/d,20
02AUG2013:00:00:00,4,0.36,s/d,19
02AUG2013:00:00:00,7,0.24,s/d,18
21JUN2013:00:00:00,1,1.26,29,60
21JUN2013:00:00:00,4,1.48,23,62
21JUN2013:00:00:00,6,1.25,19,59
21JUN2013:00:00:00,10,1.1,39,49
25FEB2015:00:00:00,22,0.3,12,27
25FEB2015:00:00:00,24,0.29,8,29
26FEB2015:00:00:00,4,0.24,6,32
26FEB2015:00:00:00,5,0.21,5,32
13JAN2015:00:00:00,16,0.9,17,35
13JAN2015:00:00:00,20,0.99,15,31
14JAN2015:00:00:00,2,0.9,9,24
29JAN2015:00:00:00,4,s/d,5,17
29JAN2015:00:00:00,5,s/d,4,18
11FEB2015:00:00:00,13,0.31,22,42
11FEB2015:00:00:00,14,0.31,20,42
11FEB2015:00:00:00,15,0.3,20,41
11FEB2015:00:00:00,18,0.24,21,41
12FEB2015:00:00:00,5,0.28,12,34
12FEB2015:00:00:00,12,0.29,21,38
26FEB2015:00:00:00,21,0.43,16,34
15JAN2015:00:00:00,5,0.78,6,25
15JAN2015:00:00:00,7,0.73,10,26
13FEB2015:00:00:00,12,0.42,13,64
02JAN2015:00:00:00,15,0.45,12,20
02JAN2015:00:00:00,18,0.43,13,21
02JAN2015:00:00:00,20,0.44,15,20
02JAN2015:00:00:00,21,0.45,18,20
03JAN2015:00:00:00,7,0.78,18,30
03JAN2015:00:00:00,13,0.61,12,32
03JAN2015:00:00:00,15,0.49,12,32
03JAN2015:00:00:00,16,0.46,11,33
03JAN2015:00:00:00,18,0.43,12,35
03JAN2015:00:00:00,21,0.45,18,39
04JAN2015:00:00:00,1,0.65,16,41
04JAN2015:00:00:00,6,0.58,8,38
04JAN2015:00:00:00,7,0.51,9,36
19NOV2014:00:00:00,23,0.95,27,23
20NOV2014:00:00:00,2,1.05,26,24
20NOV2014:00:00:00,6,1.03,27,27
21NOV2014:00:00:00,4,0.49,4,31
21NOV2014:00:00:00,7,0.46,16,27
04DEC2014:00:00:00,19,0.76,23,28
05DEC2014:00:00:00,8,0.6,10,22
05DEC2014:00:00:00,18,0.66,16,20
05DEC2014:00:00:00,20,0.69,19,20
06DEC2014:00:00:00,1,0.75,11,18
06DEC2014:00:00:00,4,0.68,9,18
20DEC2014:00:00:00,13,s/d,s/d,s/d
20DEC2014:00:00:00,16,s/d,s/d,s/d
05JAN2015:00:00:00,8,0.53,11,21
05JAN2015:00:00:00,10,0.56,11,21
22NOV2014:00:00:00,12,0.4,6,17
06DEC2014:00:00:00,18,0.58,9,19
06DEC2014:00:00:00,20,0.58,21,20
07DEC2014:00:00:00,2,0.75,20,22
21DEC2014:00:00:00,17,s/d,s/d,s/d
21DEC2014:00:00:00,23,s/d,s/d,s/d
22DEC2014:00:00:00,7,s/d,s/d,s/d
22DEC2014:00:00:00,10,s/d,s/d,s/d
06JAN2015:00:00:00,8,0.55,12,23
06JAN2015:00:00:00,9,0.58,17,23
22NOV2014:00:00:00,16,0.39,7,15
23NOV2014:00:00:00,7,0.4,7,18
23NOV2014:00:00:00,11,0.35,6,18
07DEC2014:00:00:00,19,0.7,17,28
07DEC2014:00:00:00,20,0.73,17,27
07DEC2014:00:00:00,22,0.8,20,28
22DEC2014:00:00:00,15,s/d,s/d,s/d
22DEC2014:00:00:00,22,s/d,s/d,s/d
22DEC2014:00:00:00,24,s/d,s/d,s/d
23DEC2014:00:00:00,10,s/d,s/d,s/d
06JAN2015:00:00:00,22,1.04,18,22
06JAN2015:00:00:00,23,1.03,20,21
07JAN2015:00:00:00,5,0.73,9,21
07JAN2015:00:00:00,10,0.64,19,22
07JAN2015:00:00:00,12,0.65,s/d,23
23NOV2014:00:00:00,15,0.4,6,20
23NOV2014:00:00:00,18,0.43,9,20
24NOV2014:00:00:00,3,0.46,6,17
24NOV2014:00:00:00,5,0.4,7,16
08DEC2014:00:00:00,15,0.68,11,21
08DEC2014:00:00:00,24,0.78,23,27
23DEC2014:00:00:00,16,s/d,14,s/d
24DEC2014:00:00:00,3,s/d,11,s/d
24DEC2014:00:00:00,9,s/d,9,s/d
24DEC2014:00:00:00,11,s/d,9,s/d
25NOV2014:00:00:00,5,0.35,12,22
25NOV2014:00:00:00,8,0.36,14,23
25NOV2014:00:00:00,12,0.41,13,23
24DEC2014:00:00:00,21,0.56,19,s/d
24DEC2014:00:00:00,23,0.61,5,s/d
25NOV2014:00:00:00,13,0.43,11,23
25NOV2014:00:00:00,20,0.43,14,21
25NOV2014:00:00:00,23,0.46,17,20
09DEC2014:00:00:00,24,0.84,12,26
10DEC2014:00:00:00,5,0.68,8,23
25DEC2014:00:00:00,22,0.58,11,s/d
26DEC2014:00:00:00,3,0.66,12,s/d
08JAN2015:00:00:00,13,0.74,11,28
08JAN2015:00:00:00,15,0.75,11,27
27NOV2014:00:00:00,3,0.66,14,32
27NOV2014:00:00:00,4,0.64,18,39
27NOV2014:00:00:00,10,0.6,20,44
11DEC2014:00:00:00,10,0.41,15,s/d
11DEC2014:00:00:00,11,0.43,13,s/d
27DEC2014:00:00:00,1,0.8,12,s/d
27NOV2014:00:00:00,15,0.53,15,41
27NOV2014:00:00:00,19,0.58,28,40
28NOV2014:00:00:00,9,0.41,11,19
11DEC2014:00:00:00,17,0.44,14,s/d
11DEC2014:00:00:00,19,0.44,15,s/d
11DEC2014:00:00:00,20,0.45,14,s/d
11DEC2014:00:00:00,22,0.45,13,s/d
28DEC2014:00:00:00,8,1.01,15,s/d
28DEC2014:00:00:00,9,0.98,12,s/d
13NOV2014:00:00:00,21,0.63,28,25
13NOV2014:00:00:00,23,0.7,22,25
14NOV2014:00:00:00,9,0.53,19,25
14NOV2014:00:00:00,10,0.55,20,25
28NOV2014:00:00:00,14,0.5,11,20
28NOV2014:00:00:00,22,0.54,12,19
29NOV2014:00:00:00,1,0.53,6,18
29NOV2014:00:00:00,4,0.41,5,19
12DEC2014:00:00:00,13,0.5,s/d,s/d
13DEC2014:00:00:00,9,0.44,14,s/d
13DEC2014:00:00:00,10,0.44,12,s/d
29JAN2017:00:00:00,14,0.49,6,20
29JAN2017:00:00:00,21,0.53,22,21
30JAN2017:00:00:00,2,0.64,10,18
16DEC2016:00:00:00,13,0.3,6,s/d
16DEC2016:00:00:00,21,0.48,7,42
17DEC2016:00:00:00,3,0.49,5,26
29DEC2016:00:00:00,22,s/d,s/d,s/d
30DEC2016:00:00:00,3,s/d,s/d,s/d
30DEC2016:00:00:00,6,s/d,s/d,s/d
30DEC2016:00:00:00,8,s/d,s/d,s/d
30DEC2016:00:00:00,12,s/d,s/d,s/d
14JAN2017:00:00:00,13,0.29,s/d,28
14JAN2017:00:00:00,16,0.33,s/d,28
15JAN2017:00:00:00,4,0.41,s/d,19
15JAN2017:00:00:00,11,0.28,s/d,17
30JAN2017:00:00:00,16,0.68,11,18
30JAN2017:00:00:00,24,0.64,20,20
31JAN2017:00:00:00,2,0.63,14,20
17DEC2016:00:00:00,18,0.49,6,28
17DEC2016:00:00:00,23,0.55,6,28
18DEC2016:00:00:00,2,0.59,6,28
31DEC2016:00:00:00,1,0.63,s/d,s/d
16JAN2017:00:00:00,2,0.34,s/d,16
16JAN2017:00:00:00,3,0.32,s/d,16
16JAN2017:00:00:00,5,0.29,s/d,16
16JAN2017:00:00:00,8,0.25,s/d,15
31JAN2017:00:00:00,18,0.6,18,s/d
18DEC2016:00:00:00,11,0.4,4,31
31DEC2016:00:00:00,23,0.67,s/d,s/d
31DEC2016:00:00:00,24,0.69,s/d,s/d
16JAN2017:00:00:00,16,0.39,s/d,14
16JAN2017:00:00:00,21,0.43,s/d,15
18DEC2016:00:00:00,19,0.35,4,29
18DEC2016:00:00:00,22,0.36,5,27
21NOV2016:00:00:00,16,0.58,4,30
22NOV2016:00:00:00,7,0.56,5,26
22NOV2016:00:00:00,8,0.6,6,27
21NOV2016:00:00:00,13,0.54,4,31
22NOV2016:00:00:00,19,s/d,s/d,32
22NOV2016:00:00:00,21,s/d,s/d,33
23NOV2016:00:00:00,5,s/d,s/d,s/d
06DEC2016:00:00:00,16,s/d,s/d,35
07DEC2016:00:00:00,5,s/d,s/d,s/d
07DEC2016:00:00:00,10,s/d,s/d,s/d
07DEC2016:00:00:00,12,s/d,s/d,s/d
23OCT2016:00:00:00,19,0.53,16,15
24OCT2016:00:00:00,4,0.54,6,15
24OCT2016:00:00:00,5,0.53,5,15
24OCT2016:00:00:00,12,0.48,13,17
06NOV2016:00:00:00,18,0.41,10,23
06NOV2016:00:00:00,20,0.5,32,24
07NOV2016:00:00:00,4,1.08,20,34
06NOV2016:00:00:00,15,0.41,10,23
08NOV2016:00:00:00,7,0.31,13,40
08NOV2016:00:00:00,9,0.39,19,38
23NOV2016:00:00:00,18,s/d,s/d,s/d
24NOV2016:00:00:00,12,s/d,s/d,s/d
25OCT2016:00:00:00,5,0.44,3,17
08NOV2016:00:00:00,21,0.51,15,25
09NOV2016:00:00:00,6,0.45,7,26
09NOV2016:00:00:00,10,0.5,17,26
24NOV2016:00:00:00,13,s/d,8,s/d
24NOV2016:00:00:00,22,0.71,9,s/d
25NOV2016:00:00:00,3,0.7,3,s/d
08DEC2016:00:00:00,15,s/d,s/d,s/d
08DEC2016:00:00:00,24,s/d,s/d,s/d
25OCT2016:00:00:00,15,0.53,20,19
25OCT2016:00:00:00,17,s/d,12,19
25OCT2016:00:00:00,20,s/d,12,18
26OCT2016:00:00:00,6,0.48,13,15
26OCT2016:00:00:00,11,0.75,18,17
